 ,Data/Hora Evento,GNSS UTC Time,Tipo Dispositivo,IMEI,Sequência,Tipo Mensagem,Bateria Interna,ERI Mask,Protocol Version,Alimentação Externa,Input Status,Output Status,Motion,Duration Ign On,Duration Ign Off,Satélites,HDOP,MCC,MNC,LAC,Cell ID,Velocidade,Azimuth,Altitude,Latitude,Longitude,Hodômetro Total,Horímetro Total,CSQ RSSI,CSQ BER,RAT,BAND,ICCID,Ext. Pwr Supply,Charging,LED On,Timezone,Daylight Saving,Wave1 Output ID,Wave1 Output Active,BT Report Mask,BT Name,BT MAC Address,Peer Role,Peer Address Type,Driver ID,Login Status,MS GNSS Accuracy,Max Speed,MS Azimuth,MS Altitude,MS Longitude,MS Latitude,MS GNSS UTC Time,MS Satellite Number,MS Mileage
2025-10-11 13:58:45,2025-10-11 13:58:44,2025-10-11 13:58:39,385349,862689070108177,2786,GTERI,4.18,00008200,698407,13994,81,00,22,,,11,1,0724,0005,0975,1BC2,53.0,180,51.6,-22.984272,-43.365980,511.8,,16,0,1,1800,,,,,,,,,,,,,,,,1,67.2,186,30.2,-43.366003,-22.979322,2025-10-11 13:57:49,11,511.3
2025-10-11 14:01:45,2025-10-11 14:01:44,2025-10-11 14:01:39,385349,862689070108177,2788,GTERI,4.18,00008200,698407,14018,81,00,22,,,10,1,0724,0005,0975,552E,67.1,93,25.8,-23.000235,-43.359748,515.0,,16,0,1,1800,,,,,,,,,,,,,,,,1,76.5,226,24.0,-43.367890,-22.998797,2025-10-11 14:00:18,12,513.5
2025-10-11 14:04:44,2025-10-11 14:04:44,2025-10-11 14:04:39,385349,862689070108177,2791,GTERI,4.18,00008200,698407,14010,81,00,22,,,9,1,0724,0005,0975,0196,44.0,95,25.7,-23.000762,-43.337278,517.2,,17,0,1,1800,,,,,,,,,,,,,,,,1,75.3,92,23.2,-43.341777,-23.000582,2025-10-11 14:04:10,11,516.8
2025-10-11 14:07:44,2025-10-11 14:07:44,2025-10-11 14:07:39,385349,862689070108177,2793,GTERI,4.18,00008200,698407,14010,81,00,22,,,11,1,0724,0005,0975,2E82,35.6,110,28.7,-23.005745,-43.318418,519.3,,22,0,1,1800,,,,,,,,,,,,,,,,1,62.8,93,26.1,-43.333793,-23.001005,2025-10-11 14:05:04,9,517.6
2025-10-11 14:10:44,2025-10-11 14:10:44,2025-10-11 14:10:39,385349,862689070108177,2796,GTERI,4.18,00008200,698407,14018,81,00,22,,,8,1,0724,0005,0975,27DE,18.7,102,20.6,-23.013373,-43.297563,521.7,,25,0,1,1800,,,,,,,,,,,,,,,,1,70.5,100,11.4,-43.304997,-23.007478,2025-10-11 14:09:11,11,520.6
2025-10-11 14:13:44,2025-10-11 14:13:44,2025-10-11 14:13:39,385349,862689070108177,2798,GTERI,4.17,00008200,698407,14010,81,00,22,,,9,1,0724,0005,0975,426E,49.7,38,13.6,-22.995680,-43.304198,524.0,,20,0,1,1800,,,,,,,,,,,,,,,,1,59.5,305,17.7,-43.299363,-23.012022,2025-10-11 14:10:55,10,521.9
2025-10-11 14:16:45,2025-10-11 14:16:44,2025-10-11 14:16:39,385349,862689070108177,2801,GTERI,4.18,00008200,698407,14010,81,00,22,,,10,1,0724,0005,0975,597A,13.9,199,18.0,-22.989140,-43.305388,525.5,,19,0,1,1800,,,,,,,,,,,,,,,,1,57.7,23,9.3,-43.302133,-22.991432,2025-10-11 14:14:18,8,524.6
2025-10-11 14:16:54,2025-10-11 14:16:54,2025-10-11 14:16:53,385349,862689070108177,2802,GTIGF,4.18,,698407,13866,80,00,12,1462,,9,0,0724,0005,0975,597A,0.0,202,16.7,-22.989250,-43.305448,525.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-11 14:16:55,2025-10-11 14:16:54,2025-10-11 14:16:54,385349,862689070108177,2803,GTERI,4.18,00008200,698407,13802,80,00,12,,,9,1,0724,0005,0975,597A,0.0,202,16.7,-22.989250,-43.305448,525.6,,20,0,1,1800,,,,,,,,,,,,,,,,1,0.0,202,16.7,-43.305448,-22.989250,2025-10-11 14:16:54,9,525.6
2025-10-11 15:16:54,2025-10-11 15:16:54,2025-10-11 15:14:33,385349,862689070108177,2804,GTERI,4.18,00008200,698407,13011,80,00,11,,,8,1,0724,0005,0975,597A,0.0,202,16.7,-22.989250,-43.305448,525.6,,22,0,1,1800,,,,,,,,,,,,,,,,1,0.0,202,16.7,-43.305448,-22.989250,2025-10-11 15:14:33,8,525.6
2025-10-11 15:36:44,2025-10-11 15:36:44,2025-10-11 15:14:33,385349,862689070108177,2805,GTIGN,4.18,,698407,12724,81,00,21,,4790,8,1,0724,0005,0975,597A,0.0,202,16.7,-22.989250,-43.305448,525.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-11 15:36:54,2025-10-11 15:36:53,2025-10-11 15:36:53,385349,862689070108177,2807,GTERI,4.18,00008200,698407,13946,81,00,21,,,8,1,0724,0005,0975,597A,1.3,214,5.5,-22.989280,-43.305442,525.6,,20,0,1,1800,,,,,,,,,,,,,,,,1,1.3,214,5.5,-43.305442,-22.989280,2025-10-11 15:36:53,8,525.6
2025-10-11 15:39:49,2025-10-11 15:39:49,2025-10-11 15:39:44,385349,862689070108177,2809,GTERI,4.18,00008200,698407,14018,81,00,22,,,10,1,0724,0005,0975,597A,40.7,127,5.2,-22.987113,-43.302520,526.2,,26,0,1,1800,,,,,,,,,,,,,,,,1,40.8,123,5.3,-43.302608,-22.987053,2025-10-11 15:39:43,9,526.1
2025-10-11 15:42:50,2025-10-11 15:42:49,2025-10-11 15:42:44,385349,862689070108177,2812,GTERI,4.18,00008200,698407,13994,81,00,22,,,8,1,0724,0005,0975,0BBE,55.5,171,18.8,-23.004362,-43.304488,528.2,,15,0,1,1800,,,,,,,,,,,,,,,,1,57.4,174,19.1,-43.304563,-23.003513,2025-10-11 15:42:38,9,528.1
2025-10-11 15:45:49,2025-10-11 15:45:49,2025-10-11 15:45:44,385349,862689070108177,2814,GTERI,4.18,00008200,698407,13994,81,00,22,,,13,1,0724,0005,0975,FB32,24.7,296,8.4,-23.003997,-43.321575,530.3,,24,0,1,900,,,,,,,,,,,,,,,,1,56.6,166,17.3,-43.304297,-23.005180,2025-10-11 15:42:50,8,528.2
2025-10-11 15:46:29,2025-10-11 15:45:49,2025-10-11 15:45:44,385349,862689070108177,2814,GTERI,4.18,00008200,698407,13994,81,00,22,,,13,1,0724,0005,0975,FB32,24.7,296,8.4,-23.003997,-43.321575,530.3,,24,0,1,900,,,,,,,,,,,,,,,,1,56.6,166,17.3,-43.304297,-23.005180,2025-10-11 15:42:50,8,528.2
2025-10-11 15:48:49,2025-10-11 15:48:49,2025-10-11 15:48:44,385349,862689070108177,2817,GTERI,4.17,00008200,698407,13986,81,00,22,,,10,1,0724,0005,0975,0196,61.1,272,19.5,-23.000210,-43.336330,531.9,,31,0,1,1800,,,,,,,,,,,,,,,,1,62.6,274,15.4,-43.331787,-23.000495,2025-10-11 15:48:16,12,531.4
2025-10-11 15:51:51,2025-10-11 15:51:49,2025-10-11 15:51:44,385349,862689070108177,2819,GTERI,4.17,00008200,698407,14018,81,00,22,,,13,1,0724,0005,0975,5FBA,62.7,271,25.9,-22.999807,-43.350343,533.3,,20,0,1,1800,,,,,,,,,,,,,,,,1,63.3,271,26.3,-43.350150,-22.999818,2025-10-11 15:51:43,12,533.3
2025-10-11 15:54:49,2025-10-11 15:54:49,2025-10-11 15:54:44,385349,862689070108177,2822,GTERI,4.17,00008200,698407,13994,81,00,22,,,12,1,0724,0005,0975,31A2,62.5,0,8.3,-22.987130,-43.365522,536.1,,23,0,1,1800,,,,,,,,,,,,,,,,1,68.4,272,15.8,-43.358018,-22.999675,2025-10-11 15:52:28,13,534.1
2025-10-11 15:57:50,2025-10-11 15:57:49,2025-10-11 15:57:44,385349,862689070108177,2824,GTERI,4.17,00008200,698407,14018,81,00,22,,,13,1,0724,0005,0975,025E,56.6,211,17.3,-22.974018,-43.361155,538.1,,10,0,1,1800,,,,,,,,,,,,,,,,1,65.1,1,-0.7,-43.365475,-22.983258,2025-10-11 15:55:09,13,536.5
2025-10-11 16:00:49,2025-10-11 16:00:49,2025-10-11 16:00:44,385349,862689070108177,2827,GTERI,4.17,00008200,698407,13938,81,00,22,,,16,1,0724,0005,08AD,5DE0,5.5,291,16.1,-22.973200,-43.374575,539.6,,24,0,1,1800,,,,,,,,,,,,,,,,1,65.3,270,18.1,-43.368840,-22.973315,2025-10-11 15:59:47,13,539.1
2025-10-11 16:03:49,2025-10-11 16:03:49,2025-10-11 16:03:44,385349,862689070108177,2829,GTERI,4.17,00008200,698407,14002,81,00,22,,,14,1,0724,0005,08AD,5DE0,11.9,268,21.0,-22.973118,-43.377813,540.0,,21,0,1,1800,,,,,,,,,,,,,,,,1,33.1,270,20.6,-43.376740,-22.973127,2025-10-11 16:02:31,15,539.9
2025-10-11 16:06:49,2025-10-11 16:06:49,2025-10-11 16:06:44,385349,862689070108177,2832,GTERI,4.17,00008200,698407,13994,81,00,22,,,11,1,0724,0005,0975,232E,25.6,271,11.1,-22.973038,-43.383690,540.6,,10,0,1,1800,,,,,,,,,,,,,,,,1,30.4,269,10.5,-43.383322,-22.973040,2025-10-11 16:06:39,11,540.6
2025-10-11 16:10:24,2025-10-11 16:09:49,2025-10-11 16:09:44,385349,862689070108177,2834,GTERI,4.17,00008200,698407,14034,81,00,22,,,13,1,0724,0005,08AD,5AC0,62.6,269,20.2,-22.973028,-43.395520,541.9,,22,0,1,1800,,,,,,,,,,,,,,,,1,68.5,270,21.8,-43.396290,-22.973013,2025-10-11 16:09:48,13,541.9
2025-10-11 16:12:49,2025-10-11 16:12:49,2025-10-11 16:12:44,385349,862689070108177,2837,GTERI,4.17,00008200,698407,14010,81,00,22,,,10,1,0724,0005,08AD,53F9,42.3,46,13.5,-22.972248,-43.399075,542.4,,20,0,1,1800,,,,,,,,,,,,,,,,1,67.9,270,21.4,-43.396638,-22.973005,2025-10-11 16:09:50,13,541.9
2025-10-11 16:15:49,2025-10-11 16:15:49,2025-10-11 16:15:44,385349,862689070108177,2839,GTERI,4.17,00008200,698407,14010,81,00,22,,,14,1,0724,0005,08AD,33B0,41.5,127,2.9,-22.971967,-43.387370,543.7,,12,0,1,1800,,,,,,,,,,,,,,,,1,47.9,46,9.9,-43.398112,-22.971352,2025-10-11 16:12:55,10,542.5
2025-10-11 16:18:49,2025-10-11 16:18:49,2025-10-11 16:18:44,385349,862689070108177,2842,GTERI,4.17,00008200,698407,13882,81,00,22,,,13,1,0724,0005,0975,232E,0.0,82,0.7,-22.973373,-43.379950,544.5,,18,0,1,1800,,,,,,,,,,,,,,,,1,50.8,89,1.9,-43.384443,-22.973377,2025-10-11 16:17:09,12,544.1
2025-10-11 16:21:49,2025-10-11 16:21:49,2025-10-11 16:21:44,385349,862689070108177,2844,GTERI,4.17,00008200,698407,14010,81,00,22,,,13,1,0724,0005,08AD,36D0,54.5,89,26.9,-22.973585,-43.369570,545.6,,24,0,1,1800,,,,,,,,,,,,,,,,1,58.5,90,27.7,-43.368942,-22.973588,2025-10-11 16:21:48,13,545.6
2025-10-11 16:24:49,2025-10-11 16:24:49,2025-10-11 16:24:44,385349,862689070108177,2847,GTERI,4.17,00008200,698407,14026,81,00,22,,,12,1,0724,0005,0975,31A2,57.1,179,18.4,-22.987615,-43.365912,547.8,,24,0,1,1800,,,,,,,,,,,,,,,,1,59.4,176,15.1,-43.365972,-22.986262,2025-10-11 16:24:34,13,547.6
2025-10-11 16:27:50,2025-10-11 16:27:49,2025-10-11 16:27:44,385349,862689070108177,2849,GTERI,4.17,00008200,698407,14026,81,00,22,,,13,1,0724,0005,0975,2E1E,36.6,89,10.6,-23.000197,-43.356292,550.8,,28,0,1,1800,,,,,,,,,,,,,,,,1,74.6,90,10.7,-43.357880,-23.000173,2025-10-11 16:27:33,12,550.6
2025-10-11 16:30:49,2025-10-11 16:30:49,2025-10-11 16:30:44,385349,862689070108177,2852,GTERI,4.17,00008200,698407,14010,81,00,22,,,11,1,0724,0005,0975,4FB6,61.6,92,18.5,-23.000602,-43.337722,552.7,,17,0,1,1800,,,,,,,,,,,,,,,,1,62.9,93,18.0,-43.338058,-23.000583,2025-10-11 16:30:42,10,552.7
2025-10-11 16:33:49,2025-10-11 16:33:49,2025-10-11 16:33:44,385349,862689070108177,2854,GTERI,4.17,00008200,698407,14034,81,00,22,,,12,1,0724,0005,0975,0BBE,66.9,89,11.6,-23.007027,-43.310862,555.7,,16,0,1,1800,,,,,,,,,,,,,,,,1,72.6,94,9.5,-43.313185,-23.006867,2025-10-11 16:33:31,11,555.4
2025-10-11 16:36:49,2025-10-11 16:36:49,2025-10-11 16:36:44,385349,862689070108177,2857,GTERI,4.17,00008200,698407,13986,81,00,22,,,11,1,0724,0005,0975,00CE,46.2,335,1.8,-23.008323,-43.303372,558.1,,25,0,1,1800,,,,,,,,,,,,,,,,1,76.7,310,3.4,-43.301790,-23.010353,2025-10-11 16:36:28,13,557.8
2025-10-11 16:39:50,2025-10-11 16:39:49,2025-10-11 16:39:44,385349,862689070108177,2859,GTERI,4.17,00008200,698407,14026,81,00,22,,,11,1,0724,0005,0975,597A,28.3,336,9.9,-22.987170,-43.301973,560.6,,24,0,1,1800,,,,,,,,,,,,,,,,1,65.0,4,-11.2,-43.304265,-23.002997,2025-10-11 16:37:34,9,558.7
2025-10-11 16:42:52,2025-10-11 16:42:49,2025-10-11 16:42:44,385349,862689070108177,2862,GTERI,4.17,00008200,698407,13946,81,00,22,,,11,1,0724,0005,0975,597A,0.0,215,9.3,-22.989265,-43.305457,561.1,,20,0,1,1800,,,,,,,,,,,,,,,,1,46.0,281,13.2,-43.302793,-22.986858,2025-10-11 16:39:53,11,560.7
2025-10-11 16:42:54,2025-10-11 16:42:53,2025-10-11 16:42:52,385349,862689070108177,2864,GTERI,4.17,00008200,698407,13650,80,00,12,,,10,1,0724,0005,0975,597A,0.0,215,9.3,-22.989265,-43.305457,561.1,,20,0,1,1800,,,,,,,,,,,,,,,,1,0.0,215,9.3,-43.305457,-22.989265,2025-10-11 16:42:52,10,561.1
2025-10-11 16:42:54,2025-10-11 16:42:52,2025-10-11 16:42:51,385349,862689070108177,2863,GTIGF,4.17,,698407,13962,80,00,12,3968,,9,0,0724,0005,0975,597A,0.0,215,9.3,-22.989265,-43.305457,561.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-11 17:29:19,2025-10-11 17:28:18,2025-10-11 16:42:52,385349,862689070108177,2865,GTINF,4.18,,698407,12860,80,00,11,,,,,,,,,,,,,,,,20,0,,,89551808170105429170,1,0,1,+0000,0,,,,,,,,,,,,,,,,,,
2025-10-11 17:29:19,2025-10-11 17:28:18,2025-10-11 16:42:52,385349,862689070108177,2865,GTINF,4.18,,698407,12860,80,00,11,,,,,,,,,,,,,,,,20,0,,,89551808170105429170,1,0,1,+0000,0,,,,,,,,,,,,,,,,,,
2025-10-11 17:42:50,2025-10-11 17:42:49,2025-10-11 17:40:27,385349,862689070108177,2866,GTERI,4.18,00008200,698407,12995,80,00,11,,,11,1,0724,0005,0975,597A,0.0,215,9.3,-22.989265,-43.305457,561.1,,17,0,1,1800,,,,,,,,,,,,,,,,1,0.0,215,9.3,-43.305457,-22.989265,2025-10-11 17:40:27,11,561.1
2025-10-11 18:42:51,2025-10-11 18:42:49,2025-10-11 18:40:27,385349,862689070108177,2867,GTERI,4.18,00008200,698407,12964,80,00,11,,,11,1,0724,0005,0975,597A,0.0,215,9.3,-22.989265,-43.305457,561.1,,19,0,1,1800,,,,,,,,,,,,,,,,1,0.0,215,9.3,-43.305457,-22.989265,2025-10-11 18:40:27,11,561.1
2025-10-11 19:06:34,2025-10-11 19:06:34,2025-10-11 18:40:27,385349,862689070108177,2868,GTIGN,4.18,,698407,12740,81,00,21,,8622,11,1,0724,0005,0975,597A,0.0,215,9.3,-22.989265,-43.305457,561.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-11 19:06:56,2025-10-11 19:06:55,2025-10-11 19:06:55,385349,862689070108177,2870,GTERI,4.18,00008200,698407,13954,81,00,22,,,4,3,0724,0005,0975,597A,0.1,0,163.9,-22.989377,-43.305525,561.1,,24,0,1,1800,,,,,,,,,,,,,,,,3,0.1,0,163.9,-43.305525,-22.989377,2025-10-11 19:06:55,4,561.2
2025-10-11 19:09:54,2025-10-11 19:09:54,2025-10-11 19:09:49,385349,862689070108177,2872,GTERI,4.18,00008200,698407,13994,81,00,22,,,9,1,0724,0005,0975,597A,0.0,68,111.2,-22.989495,-43.305573,561.1,,23,0,1,1800,,,,,,,,,,,,,,,,1,13.9,286,119.0,-43.305692,-22.989438,2025-10-11 19:07:48,9,561.2
2025-10-11 19:12:55,2025-10-11 19:12:54,2025-10-11 19:12:49,385349,862689070108177,2875,GTERI,4.18,00008200,698407,14041,81,00,22,,,9,1,0724,0005,0975,597A,6.7,16,51.3,-22.987163,-43.304355,561.4,,25,0,1,1800,,,,,,,,,,,,,,,,1,23.4,23,62.2,-43.304957,-22.988262,2025-10-11 19:12:07,11,561.3
2025-10-11 19:15:54,2025-10-11 19:15:54,2025-10-11 19:15:49,385349,862689070108177,2877,GTERI,4.18,00008200,698407,14026,81,00,22,,,11,1,0724,0005,0975,44C6,43.2,180,39.7,-22.998155,-43.304828,563.0,,19,0,1,1800,,,,,,,,,,,,,,,,1,45.7,183,39.8,-43.304828,-22.997817,2025-10-11 19:15:46,11,562.9
2025-10-11 19:18:54,2025-10-11 19:18:54,2025-10-11 19:18:49,385349,862689070108177,2880,GTERI,4.18,00008200,698407,14026,81,00,22,,,13,1,0724,0005,0975,2842,47.2,285,36.3,-23.006237,-43.316177,565.2,,27,0,1,1800,,,,,,,,,,,,,,,,1,51.8,278,32.5,-43.307183,-23.006908,2025-10-11 19:17:37,12,564.2
2025-10-11 19:19:34,2025-10-11 19:18:54,2025-10-11 19:18:49,385349,862689070108177,2880,GTERI,4.18,00008200,698407,14026,81,00,22,,,13,1,0724,0005,0975,2842,47.2,285,36.3,-23.006237,-43.316177,565.2,,27,0,1,1800,,,,,,,,,,,,,,,,1,51.8,278,32.5,-43.307183,-23.006908,2025-10-11 19:17:37,12,564.2
2025-10-11 19:20:14,2025-10-11 19:18:54,2025-10-11 19:18:49,385349,862689070108177,2880,GTERI,4.18,00008200,698407,14026,81,00,22,,,13,1,0724,0005,0975,2842,47.2,285,36.3,-23.006237,-43.316177,565.2,,27,0,1,1800,,,,,,,,,,,,,,,,1,51.8,278,32.5,-43.307183,-23.006908,2025-10-11 19:17:37,12,564.2
2025-10-11 19:21:54,2025-10-11 19:21:54,2025-10-11 19:21:49,385349,862689070108177,2882,GTERI,4.18,00008200,698407,14010,81,00,22,,,12,1,0724,0005,0975,6002,51.5,273,39.4,-23.000677,-43.332525,567.0,,23,0,1,1800,,,,,,,,,,,,,,,,1,56.7,279,37.6,-43.330655,-23.000813,2025-10-11 19:21:36,14,566.8
2025-10-11 19:22:34,2025-10-11 19:21:54,2025-10-11 19:21:49,385349,862689070108177,2882,GTERI,4.18,00008200,698407,14010,81,00,22,,,12,1,0724,0005,0975,6002,51.5,273,39.4,-23.000677,-43.332525,567.0,,23,0,1,1800,,,,,,,,,,,,,,,,1,56.7,279,37.6,-43.330655,-23.000813,2025-10-11 19:21:36,14,566.8
2025-10-11 19:23:14,2025-10-11 19:21:54,2025-10-11 19:21:49,385349,862689070108177,2882,GTERI,4.18,00008200,698407,14010,81,00,22,,,12,1,0724,0005,0975,6002,51.5,273,39.4,-23.000677,-43.332525,567.0,,23,0,1,1800,,,,,,,,,,,,,,,,1,56.7,279,37.6,-43.330655,-23.000813,2025-10-11 19:21:36,14,566.8
2025-10-11 19:24:54,2025-10-11 19:24:54,2025-10-11 19:24:49,385349,862689070108177,2884,GTERI,4.18,00008200,698407,14034,81,00,22,,,12,1,0724,0005,0975,5FBA,46.5,273,33.5,-23.000020,-43.349078,568.7,,25,0,1,1800,,,,,,,,,,,,,,,,1,61.4,272,51.7,-43.339682,-23.000268,2025-10-11 19:23:15,12,567.7
2025-10-11 19:25:34,2025-10-11 19:24:54,2025-10-11 19:24:49,385349,862689070108177,2884,GTERI,4.18,00008200,698407,14034,81,00,22,,,12,1,0724,0005,0975,5FBA,46.5,273,33.5,-23.000020,-43.349078,568.7,,25,0,1,1800,,,,,,,,,,,,,,,,1,61.4,272,51.7,-43.339682,-23.000268,2025-10-11 19:23:15,12,567.7
2025-10-11 19:27:57,2025-10-11 19:27:54,2025-10-11 19:27:49,385349,862689070108177,2887,GTERI,4.18,00008200,698407,14034,81,00,22,,,13,1,0724,0005,0975,69E2,46.0,313,33.2,-22.998535,-43.364110,570.3,,26,0,1,1800,,,,,,,,,,,,,,,,1,55.5,273,36.5,-43.358313,-22.999815,2025-10-11 19:26:54,13,569.6
2025-10-11 19:30:55,2025-10-11 19:30:54,2025-10-11 19:30:49,385349,862689070108177,2889,GTERI,4.18,00008200,698407,14026,81,00,22,,,13,1,0724,0005,0975,025E,22.8,0,29.6,-22.979822,-43.365293,572.4,,17,0,1,1800,,,,,,,,,,,,,,,,1,65.3,1,36.2,-43.365390,-22.989548,2025-10-11 19:29:06,13,571.3
2025-10-11 19:31:34,2025-10-11 19:30:54,2025-10-11 19:30:49,385349,862689070108177,2889,GTERI,4.18,00008200,698407,14026,81,00,22,,,13,1,0724,0005,0975,025E,22.8,0,29.6,-22.979822,-43.365293,572.4,,17,0,1,1800,,,,,,,,,,,,,,,,1,65.3,1,36.2,-43.365390,-22.989548,2025-10-11 19:29:06,13,571.3
2025-10-11 19:33:54,2025-10-11 19:33:54,2025-10-11 19:33:49,385349,862689070108177,2892,GTERI,4.18,00008200,698407,14002,81,00,22,,,12,1,0724,0005,0975,025E,0.0,274,26.6,-22.973415,-43.365328,574.2,,14,0,1,1800,,,,,,,,,,,,,,,,1,57.9,231,43.3,-43.361623,-22.974652,2025-10-11 19:32:45,14,573.6
2025-10-11 19:36:54,2025-10-11 19:36:54,2025-10-11 19:36:49,385349,862689070108177,2894,GTERI,4.18,00008200,698407,14026,81,00,22,,,14,1,0724,0005,08AD,5DE0,3.9,279,28.7,-22.973288,-43.379398,575.6,,22,0,1,1800,,,,,,,,,,,,,,,,1,59.9,269,19.1,-43.374023,-22.973430,2025-10-11 19:35:20,13,575.1
2025-10-11 19:39:54,2025-10-11 19:39:54,2025-10-11 19:39:49,385349,862689070108177,2897,GTERI,4.18,00008200,698407,14026,81,00,22,,,12,1,0724,0005,08AD,5AC0,50.3,270,32.6,-22.973102,-43.395148,577.3,,23,0,1,1800,,,,,,,,,,,,,,,,1,58.5,270,17.9,-43.383090,-22.973282,2025-10-11 19:37:19,13,576.0
2025-10-11 19:41:34,2025-10-11 19:41:34,2025-10-11 19:41:33,385349,862689070108177,2898,GTIGF,4.18,,698407,13970,80,00,12,2100,,13,0,0724,0005,08AD,1BDC,0.0,86,31.2,-22.972593,-43.398087,577.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-11 19:41:36,2025-10-11 19:41:34,2025-10-11 19:41:34,385349,862689070108177,2899,GTERI,4.18,00008200,698407,13714,80,00,12,,,13,1,0724,0005,08AD,1BDC,0.0,86,31.2,-22.972593,-43.398087,577.7,,19,0,1,1800,,,,,,,,,,,,,,,,1,0.0,86,31.2,-43.398087,-22.972593,2025-10-11 19:41:34,13,577.7
2025-10-11 20:41:34,2025-10-11 20:41:34,2025-10-11 20:39:13,385349,862689070108177,2900,GTERI,4.18,00008200,698407,12964,80,00,11,,,8,1,0724,0005,08AD,42EC,0.0,86,31.2,-22.972593,-43.398087,577.7,,24,0,1,1800,,,,,,,,,,,,,,,,1,0.0,86,31.2,-43.398087,-22.972593,2025-10-11 20:39:13,8,577.7
2025-10-11 21:41:34,2025-10-11 21:41:34,2025-10-11 21:39:12,385349,862689070108177,2901,GTERI,4.18,00008200,698407,12948,80,00,11,,,11,1,0724,0005,08AD,42EC,0.0,86,31.2,-22.972593,-43.398087,577.7,,24,0,1,1800,,,,,,,,,,,,,,,,1,0.0,86,31.2,-43.398087,-22.972593,2025-10-11 21:39:12,11,577.7
2025-10-11 22:41:34,2025-10-11 22:41:34,2025-10-11 22:39:12,385349,862689070108177,2902,GTERI,4.18,00008200,698407,12948,80,00,11,,,14,1,0724,0005,08AD,42EC,0.0,86,31.2,-22.972593,-43.398087,577.7,,23,0,1,1800,,,,,,,,,,,,,,,,1,0.0,86,31.2,-43.398087,-22.972593,2025-10-11 22:39:12,14,577.7
2025-10-11 23:41:34,2025-10-11 23:41:34,2025-10-11 23:39:16,385349,862689070108177,2903,GTERI,4.18,00008200,698407,12924,80,00,11,,,9,1,0724,0005,08AD,42EC,0.0,86,31.2,-22.972593,-43.398087,577.7,,23,0,1,1800,,,,,,,,,,,,,,,,1,0.0,86,31.2,-43.398087,-22.972593,2025-10-11 23:39:16,9,577.7
2025-10-12 00:41:34,2025-10-12 00:41:34,2025-10-12 00:39:13,385349,862689070108177,2904,GTERI,4.19,00008200,698407,12932,80,00,11,,,8,1,0724,0005,08AD,42EC,0.0,86,31.2,-22.972593,-43.398087,577.7,,23,0,1,1800,,,,,,,,,,,,,,,,1,0.0,86,31.2,-43.398087,-22.972593,2025-10-12 00:39:13,8,577.7
2025-10-12 01:41:34,2025-10-12 01:41:34,2025-10-12 01:39:12,385349,862689070108177,2905,GTERI,4.19,00008200,698407,12900,80,00,11,,,11,1,0724,0005,08AD,42EC,0.0,86,31.2,-22.972593,-43.398087,577.7,,23,0,1,1800,,,,,,,,,,,,,,,,1,0.0,86,31.2,-43.398087,-22.972593,2025-10-12 01:39:12,11,577.7
2025-10-12 02:41:34,2025-10-12 02:41:34,2025-10-12 02:39:12,385349,862689070108177,2906,GTERI,4.19,00008200,698407,12900,80,00,11,,,9,1,0724,0005,08AD,42EC,0.0,86,31.2,-22.972593,-43.398087,577.7,,23,0,1,1800,,,,,,,,,,,,,,,,1,0.0,86,31.2,-43.398087,-22.972593,2025-10-12 02:39:12,9,577.7
2025-10-12 03:41:34,2025-10-12 03:41:34,2025-10-12 03:39:12,385349,862689070108177,2907,GTERI,4.19,00008200,698407,12892,80,00,11,,,6,1,0724,0005,08AD,42EC,0.0,86,31.2,-22.972593,-43.398087,577.7,,24,0,1,1800,,,,,,,,,,,,,,,,1,0.0,86,31.2,-43.398087,-22.972593,2025-10-12 03:39:12,6,577.7
2025-10-12 04:41:35,2025-10-12 04:41:34,2025-10-12 04:39:12,385349,862689070108177,2908,GTERI,4.19,00008200,698407,12892,80,00,11,,,11,1,0724,0005,08AD,42EC,0.0,86,31.2,-22.972593,-43.398087,577.7,,23,0,1,1800,,,,,,,,,,,,,,,,1,0.0,86,31.2,-43.398087,-22.972593,2025-10-12 04:39:12,11,577.7
2025-10-12 05:41:34,2025-10-12 05:41:34,2025-10-12 05:39:12,385349,862689070108177,2909,GTERI,4.19,00008200,698407,12884,80,00,11,,,9,1,0724,0005,08AD,42EC,0.0,86,31.2,-22.972593,-43.398087,577.7,,23,0,1,1800,,,,,,,,,,,,,,,,1,0.0,86,31.2,-43.398087,-22.972593,2025-10-12 05:39:12,9,577.7
2025-10-12 06:41:34,2025-10-12 06:41:34,2025-10-12 06:39:12,385349,862689070108177,2910,GTERI,4.19,00008200,698407,12876,80,00,11,,,10,1,0724,0005,08AD,42EC,0.0,86,31.2,-22.972593,-43.398087,577.7,,23,0,1,1800,,,,,,,,,,,,,,,,1,0.0,86,31.2,-43.398087,-22.972593,2025-10-12 06:39:12,10,577.7
